group,label,n,seed,rel_error,signed_error,clamped,result,exact
accumulation,fp32 pairwise,1024,189,1.298274e-07,1.298274e-07,0,63.870376586914060,63.870368294792655
accumulation,fp32 blocked,1024,189,1.037612e-08,1.037612e-08,0,63.870368957519530,63.870368294792655
accumulation,fp16 sequential,1024,189,5.943785e-03,5.943785e-03,0,64.250000000000000,63.870368294792655
accumulation,fp16 reversed,1024,189,1.540334e-03,1.540334e-03,0,63.968750000000000,63.870368294792655
accumulation,fp16 pairwise,1024,189,9.060273e-04,-9.060273e-04,0,63.812500000000000,63.870368294792655
accumulation,fp16 blocked,1024,189,7.070423e-04,7.070423e-04,0,63.915527343750000,63.870368294792655
accumulation,bf16 sequential,1024,189,9.857963e-03,9.857963e-03,0,64.500000000000000,63.870368294792655
accumulation,bf16 reversed,1024,189,2.536964e-02,-2.536964e-02,0,62.250000000000000,63.870368294792655
accumulation,bf16 pairwise,1024,189,2.029606e-03,2.029606e-03,0,64.000000000000000,63.870368294792655
accumulation,bf16 blocked,1024,189,1.301552e-02,-1.301552e-02,0,63.039062500000000,63.870368294792655
cast+accumulation,bf16 in / fp32 sequential,1024,189,4.241557e-05,4.241557e-05,0,63.873077392578125,63.870368294792655
cast+accumulation,bf16 in / fp32 pairwise,1024,189,4.235584e-05,4.235584e-05,0,63.873073577880860,63.870368294792655
cast+accumulation,bf16 in / fp16 sequential,1024,189,6.922329e-03,6.922329e-03,0,64.312500000000000,63.870368294792655
cast+accumulation,bf16 in / fp16 pairwise,1024,189,7.251728e-05,7.251728e-05,0,63.875000000000000,63.870368294792655
cast+accumulation,bf16 in / bf16 sequential,1024,189,2.029606e-03,2.029606e-03,0,64.000000000000000,63.870368294792655
cast+accumulation,bf16 in / bf16 pairwise,1024,189,2.029606e-03,2.029606e-03,0,64.000000000000000,63.870368294792655
scaling,e4m3 none,1024,189,1.693832e-02,1.693832e-02,0,64.952224731445310,63.870368294792655
scaling,e4m3 per-tensor,1024,189,6.345977e-03,6.345977e-03,1,64.275688171386720,63.870368294792655
scaling,e4m3 mx32 spec,1024,189,4.285219e-02,4.285219e-02,12,66.607353210449220,63.870368294792655
scaling,e4m3 mx32 +1,1024,189,1.701309e-02,1.701309e-02,0,64.957000732421880,63.870368294792655
scaling,e2m1 none,1024,189,1.377214e-02,1.377214e-02,34,64.750000000000000,63.870368294792655
scaling,e2m1 per-tensor,1024,189,3.937864e-01,3.937864e-01,0,89.021652221679690,63.870368294792655
scaling,e2m1 mx32 spec,1024,189,3.530012e-02,3.530012e-02,34,66.125000000000000,63.870368294792655
scaling,e2m1 mx32 +1,1024,189,5.891563e-01,5.891563e-01,0,101.50000000000000,63.870368294792655
rounding,e2m1 mx32 nearest,1024,189,3.530012e-02,3.530012e-02,34,66.125000000000000,63.870368294792655
rounding,e2m1 mx32 stochastic,1024,189,8.879418e-03,8.879418e-03,34,64.437500000000000,63.870368294792655
accumulation,fp32 sequential,1024,190,2.903886e-07,-2.903886e-07,0,-44.417003631591800,-44.416990733404210
accumulation,fp32 reversed,1024,190,1.599054e-06,1.599054e-06,0,-44.416919708251950,-44.416990733404210
accumulation,fp32 pairwise,1024,190,2.045049e-07,-2.045049e-07,0,-44.416999816894530,-44.416990733404210
accumulation,fp32 blocked,1024,190,3.273738e-08,-3.273738e-08,0,-44.416992187500000,-44.416990733404210
accumulation,fp16 sequential,1024,190,1.360945e-02,1.360945e-02,0,-43.812500000000000,-44.416990733404210
accumulation,fp16 reversed,1024,190,1.382938e-02,-1.382938e-02,0,-45.031250000000000,-44.416990733404210
accumulation,fp16 pairwise,1024,190,3.056054e-03,3.056054e-03,0,-44.281250000000000,-44.416990733404210
accumulation,fp16 blocked,1024,190,2.698778e-03,2.698778e-03,0,-44.297119140625000,-44.416990733404210
accumulation,bf16 sequential,1024,190,8.066754e-02,-8.066754e-02,0,-48.000000000000000,-44.416990733404210
accumulation,bf16 reversed,1024,190,1.050722e-01,1.050722e-01,0,-39.750000000000000,-44.416990733404210
accumulation,bf16 pairwise,1024,190,1.868863e-03,-1.868863e-03,0,-44.500000000000000,-44.416990733404210
accumulation,bf16 blocked,1024,190,5.371241e-02,-5.371241e-02,0,-46.802734375000000,-44.416990733404210
cast+accumulation,bf16 in / fp32 sequential,1024,190,1.250177e-03,1.250177e-03,0,-44.361461639404300,-44.416990733404210
cast+accumulation,bf16 in / fp32 pairwise,1024,190,1.250606e-03,1.250606e-03,0,-44.361442565917970,-44.416990733404210
cast+accumulation,bf16 in / fp16 sequential,1024,190,1.360945e-02,1.360945e-02,0,-43.812500000000000,-44.416990733404210
cast+accumulation,bf16 in / fp16 pairwise,1024,190,2.418159e-04,2.418159e-04,0,-44.406250000000000,-44.416990733404210
cast+accumulation,bf16 in / bf16 sequential,1024,190,8.066754e-02,-8.066754e-02,0,-48.000000000000000,-44.416990733404210
cast+accumulation,bf16 in / bf16 pairwise,1024,190,7.497340e-03,-7.497340e-03,0,-44.750000000000000,-44.416990733404210
scaling,e4m3 none,1024,190,3.748908e-02,3.748908e-02,0,-42.751838684082030,-44.416990733404210
scaling,e4m3 per-tensor,1024,190,2.436336e-02,-2.436336e-02,0,-45.499137878417970,-44.416990733404210
scaling,e4m3 mx32 spec,1024,190,2.497316e-02,2.497316e-02,12,-43.307758331298830,-44.416990733404210
scaling,e4m3 mx32 +1,1024,190,3.781552e-02,3.781552e-02,0,-42.737339019775390,-44.416990733404210
scaling,e2m1 none,1024,190,5.046940e-01,5.046940e-01,37,-22.000000000000000,-44.416990733404210
scaling,e2m1 per-tensor,1024,190,2.932578e-01,-2.932578e-01,0,-57.442619323730470,-44.416990733404210
scaling,e2m1 mx32 spec,1024,190,5.365742e-01,-5.365742e-01,37,-68.250000000000000,-44.416990733404210
scaling,e2m1 mx32 +1,1024,190,4.090099e-01,4.090099e-01,0,-26.250000000000000,-44.416990733404210
rounding,e2m1 mx32 nearest,1024,190,5.365742e-01,-5.365742e-01,37,-68.250000000000000,-44.416990733404210
rounding,e2m1 mx32 stochastic,1024,190,7.227975e-01,7.227975e-01,37,-12.312500000000000,-44.416990733404210
accumulation,fp32 sequential,1024,191,1.317434e-06,-1.317434e-06,0,48.705051422119140,48.705115587903920
accumulation,fp32 reversed,1024,191,6.908557e-07,-6.908557e-07,0,48.705081939697266,48.705115587903920
accumulation,fp32 pairwise,1024,191,1.404511e-08,1.404511e-08,0,48.705116271972656,48.705115587903920
accumulation,fp32 blocked,1024,191,4.558888e-07,-4.558888e-07,0,48.705093383789060,48.705115587903920
accumulation,fp16 sequential,1024,191,9.985924e-03,-9.985924e-03,0,48.218750000000000,48.705115587903920
accumulation,fp16 reversed,1024,191,1.640209e-02,-1.640209e-02,0,47.906250000000000,48.705115587903920
accumulation,fp16 pairwise,1024,191,9.215544e-04,9.215544e-04,0,48.750000000000000,48.705115587903920
accumulation,fp16 blocked,1024,191,7.626886e-04,-7.626886e-04,0,48.667968750000000,48.705115587903920
accumulation,bf16 sequential,1024,191,1.961017e-02,-1.961017e-02,0,47.750000000000000,48.705115587903920
accumulation,bf16 reversed,1024,191,1.447724e-02,-1.447724e-02,0,48.000000000000000,48.705115587903920
accumulation,bf16 pairwise,1024,191,4.211377e-03,-4.211377e-03,0,48.500000000000000,48.705115587903920
accumulation,bf16 blocked,1024,191,5.573273e-03,5.573273e-03,0,48.976562500000000,48.705115587903920
cast+accumulation,bf16 in / fp32 sequential,1024,191,5.000894e-03,5.000894e-03,0,48.948684692382810,48.705115587903920
cast+accumulation,bf16 in / fp32 pairwise,1024,191,4.999484e-03,4.999484e-03,0,48.948616027832030,48.705115587903920
cast+accumulation,bf16 in / fp16 sequential,1024,191,9.985924e-03,-9.985924e-03,0,48.218750000000000,48.705115587903920
cast+accumulation,bf16 in / fp16 pairwise,1024,191,6.054485e-03,6.054485e-03,0,49.000000000000000,48.705115587903920
cast+accumulation,bf16 in / bf16 sequential,1024,191,9.215544e-04,9.215544e-04,0,48.750000000000000,48.705115587903920
cast+accumulation,bf16 in / bf16 pairwise,1024,191,4.211377e-03,-4.211377e-03,0,48.500000000000000,48.705115587903920
scaling,e4m3 none,1024,191,6.978940e-02,-6.978940e-02,0,45.306015014648440,48.705115587903920
scaling,e4m3 per-tensor,1024,191,1.083805e-01,1.083805e-01,0,53.983802795410156,48.705115587903920
scaling,e4m3 mx32 spec,1024,191,2.257239e-01,-2.257239e-01,16,37.711204528808594,48.705115587903920
scaling,e4m3 mx32 +1,1024,191,6.981117e-02,-6.981117e-02,0,45.304954528808594,48.705115587903920
scaling,e2m1 none,1024,191,1.735981e-01,-1.735981e-01,38,40.250000000000000,48.705115587903920
scaling,e2m1 per-tensor,1024,191,1.130085e+00,1.130085e+00,0,103.74604034423828,48.705115587903920
scaling,e2m1 mx32 spec,1024,191,8.408791e-01,-8.408791e-01,50,7.7500000000000000,48.705115587903920
scaling,e2m1 mx32 +1,1024,191,5.225086e-02,5.225086e-02,0,51.250000000000000,48.705115587903920
rounding,e2m1 mx32 nearest,1024,191,8.408791e-01,-8.408791e-01,50,7.7500000000000000,48.705115587903920
rounding,e2m1 mx32 stochastic,1024,191,4.559093e-01,-4.559093e-01,50,26.500000000000000,48.705115587903920
accumulation,fp32 sequential,1024,192,3.412912e-07,3.412912e-07,0,39.318294525146484,39.318281106163390
accumulation,fp32 reversed,1024,192,7.259393e-07,-7.259393e-07,0,39.318252563476560,39.318281106163390
accumulation,fp32 pairwise,1024,192,5.022832e-08,5.022832e-08,0,39.318283081054690,39.318281106163390
accumulation,fp32 blocked,1024,192,5.318974e-07,-5.318974e-07,0,39.318260192871094,39.318281106163390
accumulation,fp16 sequential,1024,192,1.736625e-03,-1.736625e-03,0,39.250000000000000,39.318281106163390
accumulation,fp16 reversed,1024,192,2.237353e-03,2.237353e-03,0,39.406250000000000,39.318281106163390
accumulation,fp16 pairwise,1024,192,9.418292e-04,-9.418292e-04,0,39.281250000000000,39.318281106163390
accumulation,fp16 blocked,1024,192,1.731292e-03,1.731292e-03,0,39.386352539062500,39.318281106163390
accumulation,bf16 sequential,1024,192,1.225456e-01,-1.225456e-01,0,34.500000000000000,39.318281106163390
accumulation,bf16 reversed,1024,192,2.081172e-02,-2.081172e-02,0,38.500000000000000,39.318281106163390
accumulation,bf16 pairwise,1024,192,8.094990e-03,-8.094990e-03,0,39.000000000000000,39.318281106163390
accumulation,bf16 blocked,1024,192,4.543247e-03,-4.543247e-03,0,39.139648437500000,39.318281106163390
cast+accumulation,bf16 in / fp32 sequential,1024,192,1.260446e-03,-1.260446e-03,0,39.268722534179690,39.318281106163390
cast+accumulation,bf16 in / fp32 pairwise,1024,192,1.259088e-03,-1.259088e-03,0,39.268775939941406,39.318281106163390
cast+accumulation,bf16 in / fp16 sequential,1024,192,1.442558e-03,1.442558e-03,0,39.375000000000000,39.318281106163390
cast+accumulation,bf16 in / fp16 pairwise,1024,192,1.736625e-03,-1.736625e-03,0,39.250000000000000,39.318281106163390
cast+accumulation,bf16 in / bf16 sequential,1024,192,1.734125e-01,-1.734125e-01,0,32.500000000000000,39.318281106163390
cast+accumulation,bf16 in / bf16 pairwise,1024,192,2.369684e-02,2.369684e-02,0,40.250000000000000,39.318281106163390
scaling,e4m3 none,1024,192,5.959430e-02,-5.959430e-02,0,36.975135803222656,39.318281106163390
scaling,e4m3 per-tensor,1024,192,1.024284e-02,-1.024284e-02,2,38.915550231933594,39.318281106163390
scaling,e4m3 mx32 spec,1024,192,1.190577e-01,-1.190577e-01,13,34.637138366699220,39.318281106163390
scaling,e4m3 mx32 +1,1024,192,5.964669e-02,-5.964669e-02,0,36.973075866699220,39.318281106163390
scaling,e2m1 none,1024,192,1.629478e+00,-1.629478e+00,27,-24.750000000000000,39.318281106163390
scaling,e2m1 per-tensor,1024,192,4.093913e-01,-4.093913e-01,0,23.221717834472656,39.318281106163390
scaling,e2m1 mx32 spec,1024,192,2.322274e-01,-2.322274e-01,39,30.187500000000000,39.318281106163390
scaling,e2m1 mx32 +1,1024,192,1.397104e+00,1.397104e+00,0,94.250000000000000,39.318281106163390
rounding,e2m1 mx32 nearest,1024,192,2.322274e-01,-2.322274e-01,39,30.187500000000000,39.318281106163390
rounding,e2m1 mx32 stochastic,1024,192,4.372847e-01,-4.372847e-01,39,22.125000000000000,39.318281106163390
accumulation,fp32 sequential,1024,193,3.464651e-08,-3.464651e-08,0,-380.22201538085940,-380.22200220749280
accumulation,fp32 reversed,1024,193,3.556966e-07,-3.556966e-07,0,-380.22213745117190,-380.22200220749280
accumulation,fp32 pairwise,1024,193,3.464651e-08,-3.464651e-08,0,-380.22201538085940,-380.22200220749280
accumulation,fp32 blocked,1024,193,3.464651e-08,-3.464651e-08,0,-380.22201538085940,-380.22200220749280
accumulation,fp16 sequential,1024,193,5.838752e-04,5.838752e-04,0,-380.00000000000000,-380.22200220749280
accumulation,fp16 reversed,1024,193,5.186449e-03,5.186449e-03,0,-378.25000000000000,-380.22200220749280
accumulation,fp16 pairwise,1024,193,7.311460e-04,-7.311460e-04,0,-380.50000000000000,-380.22200220749280
accumulation,fp16 blocked,1024,193,3.089651e-04,-3.089651e-04,0,-380.33947753906250,-380.22200220749280
accumulation,bf16 sequential,1024,193,4.676210e-03,-4.676210e-03,0,-382.00000000000000,-380.22200220749280
accumulation,bf16 reversed,1024,193,1.110404e-02,1.110404e-02,0,-376.00000000000000,-380.22200220749280
accumulation,bf16 pairwise,1024,193,5.838752e-04,5.838752e-04,0,-380.00000000000000,-380.22200220749280
accumulation,bf16 blocked,1024,193,7.992015e-03,-7.992015e-03,0,-383.26074218750000,-380.22200220749280
cast+accumulation,bf16 in / fp32 sequential,1024,193,1.410098e-03,1.410098e-03,0,-379.68585205078125,-380.22200220749280
cast+accumulation,bf16 in / fp32 pairwise,1024,193,1.410419e-03,1.410419e-03,0,-379.68572998046875,-380.22200220749280
cast+accumulation,bf16 in / fp16 sequential,1024,193,3.213918e-03,3.213918e-03,0,-379.00000000000000,-380.22200220749280
cast+accumulation,bf16 in / fp16 pairwise,1024,193,1.241386e-03,1.241386e-03,0,-379.75000000000000,-380.22200220749280
cast+accumulation,bf16 in / bf16 sequential,1024,193,5.838752e-04,5.838752e-04,0,-380.00000000000000,-380.22200220749280
cast+accumulation,bf16 in / bf16 pairwise,1024,193,5.843960e-03,5.843960e-03,0,-378.00000000000000,-380.22200220749280
scaling,e4m3 none,1024,193,4.754557e-03,4.754557e-03,0,-378.41421508789060,-380.22200220749280
scaling,e4m3 per-tensor,1024,193,1.969365e-02,-1.969365e-02,0,-387.70996093750000,-380.22200220749280
scaling,e4m3 mx32 spec,1024,193,2.248591e-02,2.248591e-02,21,-371.67236328125000,-380.22200220749280
scaling,e4m3 mx32 +1,1024,193,4.738264e-03,4.738264e-03,0,-378.42041015625000,-380.22200220749280
scaling,e2m1 none,1024,193,5.436876e-01,5.436876e-01,30,-173.50000000000000,-380.22200220749280
scaling,e2m1 per-tensor,1024,193,1.381746e-01,1.381746e-01,1,-327.68496704101560,-380.22200220749280
scaling,e2m1 mx32 spec,1024,193,1.077581e-01,1.077581e-01,48,-339.25000000000000,-380.22200220749280
scaling,e2m1 mx32 +1,1024,193,6.648741e-03,-6.648741e-03,0,-382.75000000000000,-380.22200220749280
rounding,e2m1 mx32 nearest,1024,193,1.077581e-01,1.077581e-01,48,-339.25000000000000,-380.22200220749280
rounding,e2m1 mx32 stochastic,1024,193,2.617629e-01,-2.617629e-01,48,-479.75000000000000,-380.22200220749280
accumulation,fp32 sequential,1024,194,1.882311e-06,-1.882311e-06,0,-27.544393539428710,-27.544341692406570
accumulation,fp32 reversed,1024,194,8.190276e-08,-8.190276e-08,0,-27.544343948364258,-27.544341692406570
accumulation,fp32 pairwise,1024,194,2.896422e-07,-2.896422e-07,0,-27.544349670410156,-27.544341692406570
accumulation,fp32 blocked,1024,194,7.051211e-07,-7.051211e-07,0,-27.544361114501953,-27.544341692406570
accumulation,fp16 sequential,1024,194,6.147967e-03,6.147967e-03,0,-27.375000000000000,-27.544341692406570
accumulation,fp16 reversed,1024,194,4.446165e-03,4.446165e-03,0,-27.421875000000000,-27.544341692406570
accumulation,fp16 pairwise,1024,194,6.592391e-04,-6.592391e-04,0,-27.562500000000000,-27.544341692406570
accumulation,fp16 blocked,1024,194,3.488902e-03,3.488902e-03,0,-27.448242187500000,-27.544341692406570
accumulation,bf16 sequential,1024,194,1.522424e-02,1.522424e-02,0,-27.125000000000000,-27.544341692406570
accumulation,bf16 reversed,1024,194,2.430052e-02,2.430052e-02,0,-26.875000000000000,-27.544341692406570
accumulation,bf16 pairwise,1024,194,1.976238e-02,1.976238e-02,0,-27.000000000000000,-27.544341692406570
accumulation,bf16 blocked,1024,194,5.195479e-02,5.195479e-02,0,-26.113281250000000,-27.544341692406570
cast+accumulation,bf16 in / fp32 sequential,1024,194,1.448102e-02,1.448102e-02,0,-27.145471572875977,-27.544341692406570
cast+accumulation,bf16 in / fp32 pairwise,1024,194,1.448247e-02,1.448247e-02,0,-27.145431518554688,-27.544341692406570
cast+accumulation,bf16 in / fp16 sequential,1024,194,7.282501e-03,7.282501e-03,0,-27.343750000000000,-27.544341692406570
cast+accumulation,bf16 in / fp16 pairwise,1024,194,1.522424e-02,1.522424e-02,0,-27.125000000000000,-27.544341692406570
cast+accumulation,bf16 in / bf16 sequential,1024,194,4.377154e-02,-4.377154e-02,0,-28.750000000000000,-27.544341692406570
cast+accumulation,bf16 in / bf16 pairwise,1024,194,1.609829e-03,1.609829e-03,0,-27.500000000000000,-27.544341692406570
scaling,e4m3 none,1024,194,1.725522e-01,1.725522e-01,0,-22.791503906250000,-27.544341692406570
scaling,e4m3 per-tensor,1024,194,9.553693e-02,9.553693e-02,0,-24.912839889526367,-27.544341692406570
scaling,e4m3 mx32 spec,1024,194,2.035990e-01,2.035990e-01,15,-21.936340332031250,-27.544341692406570
scaling,e4m3 mx32 +1,1024,194,1.723993e-01,1.723993e-01,0,-22.795715332031250,-27.544341692406570
scaling,e2m1 none,1024,194,5.338904e-01,-5.338904e-01,38,-42.250000000000000,-27.544341692406570
scaling,e2m1 per-tensor,1024,194,6.120663e-01,6.120663e-01,0,-10.685378074645996,-27.544341692406570
scaling,e2m1 mx32 spec,1024,194,1.739716e+00,1.739716e+00,32,20.375000000000000,-27.544341692406570
scaling,e2m1 mx32 +1,1024,194,1.290441e+00,1.290441e+00,0,8.0000000000000000,-27.544341692406570
rounding,e2m1 mx32 nearest,1024,194,1.739716e+00,1.739716e+00,32,20.375000000000000,-27.544341692406570
rounding,e2m1 mx32 stochastic,1024,194,1.381204e+00,1.381204e+00,32,10.500000000000000,-27.544341692406570
accumulation,fp32 sequential,1024,195,4.604793e-06,4.604793e-06,0,7.7984580993652340,7.7984221892437440
accumulation,fp32 reversed,1024,195,1.914398e-06,1.914398e-06,0,7.7984371185302730,7.7984221892437440
accumulation,fp32 pairwise,1024,195,2.868338e-07,-2.868338e-07,0,7.7984199523925780,7.7984221892437440
accumulation,fp32 blocked,1024,195,6.914916e-07,6.914916e-07,0,7.7984275817871090,7.7984221892437440
accumulation,fp16 sequential,1024,195,4.377692e-02,-4.377692e-02,0,7.4570312500000000,7.7984221892437440
accumulation,fp16 reversed,1024,195,4.578053e-02,-4.578053e-02,0,7.4414062500000000,7.7984221892437440
accumulation,fp16 pairwise,1024,195,2.202008e-03,-2.202008e-03,0,7.7812500000000000,7.7984221892437440
accumulation,fp16 blocked,1024,195,5.837955e-03,-5.837955e-03,0,7.7528953552246090,7.7984221892437440
accumulation,bf16 sequential,1024,195,2.624533e-02,-2.624533e-02,0,7.5937500000000000,7.7984221892437440
accumulation,bf16 reversed,1024,195,1.304331e-01,-1.304331e-01,0,6.7812500000000000,7.7984221892437440
accumulation,bf16 pairwise,1024,195,9.819654e-03,9.819654e-03,0,7.8750000000000000,7.7984221892437440
accumulation,bf16 blocked,1024,195,1.308335e-02,1.308335e-02,0,7.9004516601562500,7.7984221892437440
cast+accumulation,bf16 in / fp32 sequential,1024,195,1.303562e-02,-1.303562e-02,0,7.6967649459838870,7.7984221892437440
cast+accumulation,bf16 in / fp32 pairwise,1024,195,1.303501e-02,-1.303501e-02,0,7.6967697143554690,7.7984221892437440
cast+accumulation,bf16 in / fp16 sequential,1024,195,1.372277e-02,-1.372277e-02,0,7.6914062500000000,7.7984221892437440
cast+accumulation,bf16 in / fp16 pairwise,1024,195,1.422367e-02,-1.422367e-02,0,7.6875000000000000,7.7984221892437440
cast+accumulation,bf16 in / bf16 sequential,1024,195,5.830310e-02,-5.830310e-02,0,7.3437500000000000,7.7984221892437440
cast+accumulation,bf16 in / bf16 pairwise,1024,195,2.584854e-02,2.584854e-02,0,8.0000000000000000,7.7984221892437440
scaling,e4m3 none,1024,195,5.223712e-01,5.223712e-01,0,11.872093200683594,7.7984221892437440
scaling,e4m3 per-tensor,1024,195,6.688117e-01,-6.688117e-01,0,2.5827465057373047,7.7984221892437440
scaling,e4m3 mx32 spec,1024,195,5.016698e-01,5.016698e-01,13,11.710655212402344,7.7984221892437440
scaling,e4m3 mx32 +1,1024,195,5.241811e-01,5.241811e-01,0,11.886207580566406,7.7984221892437440
scaling,e2m1 none,1024,195,4.782816e+00,-4.782816e+00,32,-29.500000000000000,7.7984221892437440
scaling,e2m1 per-tensor,1024,195,2.155751e+00,-2.155751e+00,0,-9.0130367279052730,7.7984221892437440
scaling,e2m1 mx32 spec,1024,195,4.401734e+00,4.401734e+00,36,42.125000000000000,7.7984221892437440
scaling,e2m1 mx32 +1,1024,195,2.410542e+00,-2.410542e+00,0,-11.000000000000000,7.7984221892437440
rounding,e2m1 mx32 nearest,1024,195,4.401734e+00,4.401734e+00,36,42.125000000000000,7.7984221892437440
rounding,e2m1 mx32 stochastic,1024,195,1.248448e+00,-1.248448e+00,36,-1.9375000000000000,7.7984221892437440
accumulation,fp32 sequential,1024,196,1.235653e-06,1.235653e-06,0,-25.084415435791016,-25.084446431451312
accumulation,fp32 reversed,1024,196,1.349609e-06,-1.349609e-06,0,-25.084480285644530,-25.084446431451312
accumulation,fp32 pairwise,1024,196,1.330153e-07,-1.330153e-07,0,-25.084449768066406,-25.084446431451312
accumulation,fp32 blocked,1024,196,7.794299e-07,7.794299e-07,0,-25.084426879882812,-25.084446431451312
accumulation,fp16 sequential,1024,196,7.103861e-03,7.103861e-03,0,-24.906250000000000,-25.084446431451312
accumulation,fp16 reversed,1024,196,1.616682e-03,-1.616682e-03,0,-25.125000000000000,-25.084446431451312
accumulation,fp16 pairwise,1024,196,2.862474e-03,-2.862474e-03,0,-25.156250000000000,-25.084446431451312
accumulation,fp16 blocked,1024,196,5.935932e-03,5.935932e-03,0,-24.935546875000000,-25.084446431451312
accumulation,bf16 sequential,1024,196,1.656618e-02,-1.656618e-02,0,-25.500000000000000,-25.084446431451312
accumulation,bf16 reversed,1024,196,6.599849e-03,-6.599849e-03,0,-25.250000000000000,-25.084446431451312
accumulation,bf16 pairwise,1024,196,4.646519e-02,-4.646519e-02,0,-26.250000000000000,-25.084446431451312
accumulation,bf16 blocked,1024,196,2.279514e-02,-2.279514e-02,0,-25.656250000000000,-25.084446431451312
cast+accumulation,bf16 in / fp32 sequential,1024,196,2.001164e-03,2.001164e-03,0,-25.034248352050780,-25.084446431451312
cast+accumulation,bf16 in / fp32 pairwise,1024,196,2.001772e-03,2.001772e-03,0,-25.034233093261720,-25.084446431451312
cast+accumulation,bf16 in / fp16 sequential,1024,196,1.333282e-02,1.333282e-02,0,-24.750000000000000,-25.084446431451312
cast+accumulation,bf16 in / fp16 pairwise,1024,196,8.749020e-04,8.749020e-04,0,-25.062500000000000,-25.084446431451312
cast+accumulation,bf16 in / bf16 sequential,1024,196,5.144836e-02,-5.144836e-02,0,-26.375000000000000,-25.084446431451312
cast+accumulation,bf16 in / bf16 pairwise,1024,196,2.329916e-02,2.329916e-02,0,-24.500000000000000,-25.084446431451312
scaling,e4m3 none,1024,196,2.158771e-01,-2.158771e-01,0,-30.499603271484375,-25.084446431451312
scaling,e4m3 per-tensor,1024,196,4.101801e-02,4.101801e-02,0,-24.055532455444336,-25.084446431451312
scaling,e4m3 mx32 spec,1024,196,2.737223e-01,-2.737223e-01,15,-31.950618743896484,-25.084446431451312
scaling,e4m3 mx32 +1,1024,196,2.151701e-01,-2.151701e-01,0,-30.481868743896484,-25.084446431451312
scaling,e2m1 none,1024,196,2.158929e-01,-2.158929e-01,38,-30.500000000000000,-25.084446431451312
scaling,e2m1 per-tensor,1024,196,4.816616e-01,-4.816616e-01,0,-37.166660308837890,-25.084446431451312
scaling,e2m1 mx32 spec,1024,196,7.010099e-01,7.010099e-01,32,-7.5000000000000000,-25.084446431451312
scaling,e2m1 mx32 +1,1024,196,1.082964e+00,-1.082964e+00,0,-52.250000000000000,-25.084446431451312
rounding,e2m1 mx32 nearest,1024,196,7.010099e-01,7.010099e-01,32,-7.5000000000000000,-25.084446431451312
rounding,e2m1 mx32 stochastic,1024,196,1.785191e-01,-1.785191e-01,32,-29.562500000000000,-25.084446431451312
accumulation,fp32 sequential,1024,197,7.377746e-07,7.377746e-07,0,17.572078704833984,17.572065740610690
accumulation,fp32 reversed,1024,197,6.733021e-07,-6.733021e-07,0,17.572053909301758,17.572065740610690
accumulation,fp32 pairwise,1024,197,1.950528e-07,1.950528e-07,0,17.572069168090820,17.572065740610690
accumulation,fp32 blocked,1024,197,7.818465e-07,-7.818465e-07,0,17.572052001953125,17.572065740610690
accumulation,fp16 sequential,1024,197,1.546115e-02,1.546115e-02,0,17.843750000000000,17.572065740610690
accumulation,fp16 reversed,1024,197,2.079632e-02,2.079632e-02,0,17.937500000000000,17.572065740610690
accumulation,fp16 pairwise,1024,197,5.443720e-04,-5.443720e-04,0,17.562500000000000,17.572065740610690
accumulation,fp16 blocked,1024,197,3.359752e-03,3.359752e-03,0,17.631103515625000,17.572065740610690
accumulation,bf16 sequential,1024,197,5.280735e-02,5.280735e-02,0,18.500000000000000,17.572065740610690
accumulation,bf16 reversed,1024,197,6.812322e-02,-6.812322e-02,0,16.375000000000000,17.572065740610690
accumulation,bf16 pairwise,1024,197,3.858023e-02,3.858023e-02,0,18.250000000000000,17.572065740610690
accumulation,bf16 blocked,1024,197,8.248425e-02,8.248425e-02,0,19.021484375000000,17.572065740610690
cast+accumulation,bf16 in / fp32 sequential,1024,197,9.904586e-03,-9.904586e-03,0,17.398021697998047,17.572065740610690
cast+accumulation,bf16 in / fp32 pairwise,1024,197,9.903827e-03,-9.903827e-03,0,17.398035049438477,17.572065740610690
cast+accumulation,bf16 in / fp16 sequential,1024,197,7.657935e-03,-7.657935e-03,0,17.437500000000000,17.572065740610690
cast+accumulation,bf16 in / fp16 pairwise,1024,197,9.436326e-03,-9.436326e-03,0,17.406250000000000,17.572065740610690
cast+accumulation,bf16 in / bf16 sequential,1024,197,3.858023e-02,3.858023e-02,0,18.250000000000000,17.572065740610690
cast+accumulation,bf16 in / bf16 pairwise,1024,197,1.121472e-02,-1.121472e-02,0,17.375000000000000,17.572065740610690
scaling,e4m3 none,1024,197,3.319155e-01,-3.319155e-01,0,11.739624023437500,17.572065740610690
scaling,e4m3 per-tensor,1024,197,1.956586e-01,1.956586e-01,0,21.010190963745117,17.572065740610690
scaling,e4m3 mx32 spec,1024,197,9.346669e-01,-9.346669e-01,21,1.1480369567871094,17.572065740610690
scaling,e4m3 mx32 +1,1024,197,3.318011e-01,-3.318011e-01,0,11.741634368896484,17.572065740610690
scaling,e2m1 none,1024,197,5.365296e-01,5.365296e-01,29,27.000000000000000,17.572065740610690
scaling,e2m1 per-tensor,1024,197,1.564839e+00,-1.564839e+00,0,-9.9253807067871100,17.572065740610690
scaling,e2m1 mx32 spec,1024,197,2.771277e+00,-2.771277e+00,47,-31.125000000000000,17.572065740610690
